,Content ID,,Datetime,Content Type,Category,Sentiment,Score,Reaction Type
4717,27ec2b21-a749-4181-b182-150a174fc277,,6/11/20 0:51,GIF,animals,positive,60,heart
4718,27ec2b21-a749-4181-b182-150a174fc277,,1/3/21 9:37 AM,GIF,animals,positive,70,want
4719,27ec2b21-a749-4181-b182-150a174fc277,,22/2/21 15:42,GIF,animals,positive,45,intrigued
4720,27ec2b21-a749-4181-b182-150a174fc277,,20/11/20 5:02,GIF,animals,neutral,35,peeking
4721,27ec2b21-a749-4181-b182-150a174fc277,,10/6/21 9:02,GIF,animals,negative,15,scared
4722,27ec2b21-a749-4181-b182-150a174fc277,,6/10/20 19:23,GIF,animals,positive,50,like
4723,27ec2b21-a749-4181-b182-150a174fc277,,11/11/20 4:16,GIF,animals,positive,70,cherish
4724,27ec2b21-a749-4181-b182-150a174fc277,,26/10/20 21:04,GIF,animals,negative,5,hate
4725,27ec2b21-a749-4181-b182-150a174fc277,,11/3/21 3:11,GIF,animals,positive,50,like
4726,27ec2b21-a749-4181-b182-150a174fc277,,9/4/21 3:07,GIF,animals,positive,75,super love
4727,27ec2b21-a749-4181-b182-150a174fc277,,27/3/21 17:52,GIF,animals,neutral,20,indifferent
4728,27ec2b21-a749-4181-b182-150a174fc277,,7/4/21 1:28,GIF,animals,negative,12,worried
4729,27ec2b21-a749-4181-b182-150a174fc277,,14/6/21 21:46,GIF,animals,positive,60,heart
4730,27ec2b21-a749-4181-b182-150a174fc277,,2/4/21 8:01,GIF,animals,positive,30,interested
4731,27ec2b21-a749-4181-b182-150a174fc277,,18/5/21 3:15,GIF,animals,positive,50,like
4732,27ec2b21-a749-4181-b182-150a174fc277,,27/11/20 22:33,GIF,animals,positive,72,adore
4733,27ec2b21-a749-4181-b182-150a174fc277,,1/5/21 11:19 AM,GIF,animals,neutral,35,peeking
4734,27ec2b21-a749-4181-b182-150a174fc277,,2/5/21 7:12,GIF,animals,negative,10,dislike
4735,27ec2b21-a749-4181-b182-150a174fc277,,2/4/21 17:55,GIF,animals,positive,65,love
4736,27ec2b21-a749-4181-b182-150a174fc277,,31/1/21 13:47,GIF,animals,positive,45,intrigued
4737,27ec2b21-a749-4181-b182-150a174fc277,,16/2/21 13:38,GIF,animals,positive,45,intrigued
4738,27ec2b21-a749-4181-b182-150a174fc277,,1/4/21 5:02 PM,GIF,animals,positive,30,interested
4739,27ec2b21-a749-4181-b182-150a174fc277,,28/12/20 11:30,GIF,animals,negative,12,worried
4740,27ec2b21-a749-4181-b182-150a174fc277,,20/10/20 10:02,GIF,animals,positive,70,want
4741,27ec2b21-a749-4181-b182-150a174fc277,,9/11/20 21:27,GIF,animals,positive,60,heart
4742,27ec2b21-a749-4181-b182-150a174fc277,,11/11/20 22:41,GIF,animals,positive,75,super love
4743,27ec2b21-a749-4181-b182-150a174fc277,,6/11/20 4:05,GIF,animals,positive,30,interested
4744,27ec2b21-a749-4181-b182-150a174fc277,,29/9/20 7:59,GIF,animals,negative,0,disgust
4745,27ec2b21-a749-4181-b182-150a174fc277,,29/12/20 4:08,GIF,animals,positive,72,adore
4746,27ec2b21-a749-4181-b182-150a174fc277,,27/10/20 22:36,GIF,animals,positive,70,cherish
4747,27ec2b21-a749-4181-b182-150a174fc277,,26/4/21 14:09,GIF,animals,positive,60,heart
4748,27ec2b21-a749-4181-b182-150a174fc277,,22/6/20 23:19,GIF,animals,positive,50,like
4749,27ec2b21-a749-4181-b182-150a174fc277,,21/5/21 13:00,GIF,animals,positive,50,like
4750,27ec2b21-a749-4181-b182-150a174fc277,,17/8/20 3:11,GIF,animals,positive,50,like
4751,27ec2b21-a749-4181-b182-150a174fc277,,2/12/20 1:14,GIF,animals,positive,75,super love
4752,27ec2b21-a749-4181-b182-150a174fc277,,1/3/21 8:15 AM,GIF,animals,negative,0,disgust
4753,27ec2b21-a749-4181-b182-150a174fc277,,9/11/20 23:54,GIF,animals,positive,70,want
4754,27ec2b21-a749-4181-b182-150a174fc277,,1/5/21 11:23 PM,GIF,animals,positive,70,want
4755,8bcb980c-6f36-484d-974f-30b3e8fcc251,,12/5/21 13:10,photo,travel,positive,45,intrigued
4756,8bcb980c-6f36-484d-974f-30b3e8fcc251,,10/6/21 20:23,photo,travel,negative,0,disgust
4757,8bcb980c-6f36-484d-974f-30b3e8fcc251,,12/3/21 23:07,photo,travel,neutral,20,indifferent
4758,8bcb980c-6f36-484d-974f-30b3e8fcc251,,2/5/21 12:59,photo,travel,positive,50,like
4759,8bcb980c-6f36-484d-974f-30b3e8fcc251,,28/5/21 19:35,photo,travel,positive,45,intrigued
4760,8bcb980c-6f36-484d-974f-30b3e8fcc251,,11/1/21 15:23,photo,travel,positive,60,heart
4761,8bcb980c-6f36-484d-974f-30b3e8fcc251,,9/8/20 23:41,photo,travel,negative,5,hate
4762,8bcb980c-6f36-484d-974f-30b3e8fcc251,,27/4/21 3:20,photo,travel,positive,50,like
4763,8bcb980c-6f36-484d-974f-30b3e8fcc251,,5/8/20 1:41,photo,travel,positive,50,like
4764,8bcb980c-6f36-484d-974f-30b3e8fcc251,,21/7/20 20:48,photo,travel,positive,45,intrigued
4765,8bcb980c-6f36-484d-974f-30b3e8fcc251,,3/8/20 18:59,photo,travel,positive,30,interested
4766,8bcb980c-6f36-484d-974f-30b3e8fcc251,,24/2/21 15:26,photo,travel,negative,5,hate
4767,8bcb980c-6f36-484d-974f-30b3e8fcc251,,29/5/21 18:08,photo,travel,positive,65,love
4768,8bcb980c-6f36-484d-974f-30b3e8fcc251,,3/3/21 15:23,photo,travel,negative,0,disgust
4769,8bcb980c-6f36-484d-974f-30b3e8fcc251,,9/7/20 3:42,photo,travel,positive,50,like
4770,8bcb980c-6f36-484d-974f-30b3e8fcc251,,22/9/20 23:12,photo,travel,positive,70,cherish
4771,8bcb980c-6f36-484d-974f-30b3e8fcc251,,23/2/21 12:01,photo,travel,positive,30,interested
4772,8bcb980c-6f36-484d-974f-30b3e8fcc251,,10/3/21 23:13,photo,travel,positive,72,adore
4773,8bcb980c-6f36-484d-974f-30b3e8fcc251,,29/9/20 21:36,photo,travel,positive,45,intrigued
4774,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,8/12/20 12:37,video,food,positive,70,cherish
4775,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,2/9/20 5:27,video,food,positive,70,want
4776,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,30/10/20 17:36,video,food,positive,45,intrigued
4777,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,10/6/21 3:39,video,food,positive,65,love
4778,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,15/10/20 23:07,video,food,positive,70,cherish
4779,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,27/2/21 8:35,video,food,negative,10,dislike
4780,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,11/7/20 0:32,video,food,negative,12,worried
4781,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,14/7/20 11:04,video,food,negative,12,worried
4782,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,6/2/21 8:07,video,food,neutral,20,indifferent
4783,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,9/12/20 6:12,video,food,negative,5,hate
4784,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,21/10/20 22:08,video,food,negative,0,disgust
4785,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,6/4/21 0:55,video,food,positive,70,want
4786,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,31/5/21 5:37,video,food,positive,65,love
4787,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,2/11/20 17:56,video,food,neutral,35,peeking
4788,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,9/8/20 3:29,video,food,positive,70,cherish
4789,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,1/1/21 10:36 PM,video,food,negative,5,hate
4790,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,3/3/21 19:00,video,food,positive,65,love
4791,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,30/6/20 16:38,video,food,neutral,20,indifferent
4792,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,18/8/20 19:31,video,food,positive,65,love
4793,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,2/7/20 8:36,video,food,positive,45,intrigued
4794,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,6/4/21 10:11,video,food,positive,75,super love
4795,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,15/4/21 15:41,video,food,positive,65,love
4796,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,17/7/20 9:50,video,food,positive,45,intrigued
4797,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,28/5/21 22:06,video,food,positive,72,adore
4798,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,24/10/20 11:28,video,food,positive,50,like
4799,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,16/4/21 17:52,video,food,neutral,35,peeking
4800,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,2/5/21 17:04,video,food,positive,60,heart
4801,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,27/12/20 4:16,video,food,positive,75,super love
4802,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,3/10/20 7:31,video,food,neutral,20,indifferent
4803,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,12/9/20 16:25,video,food,positive,70,want
4804,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,24/4/21 20:51,video,food,neutral,20,indifferent
4805,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,22/8/20 22:16,video,food,neutral,20,indifferent
4806,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,26/11/20 8:37,video,food,positive,70,want
4807,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,2/6/21 17:17,video,food,positive,30,interested
4808,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,16/1/21 22:06,video,food,positive,70,want
4809,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,11/10/20 23:28,video,food,positive,65,love
4810,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,26/2/21 14:18,video,food,positive,75,super love
4811,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,26/10/20 11:34,video,food,positive,75,super love
4812,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,14/2/21 13:23,video,food,positive,50,like
4813,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,16/10/20 1:20,video,food,positive,50,like
4814,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,14/2/21 3:26,video,food,positive,72,adore
4815,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,18/12/20 17:37,video,food,negative,5,hate
4816,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,26/7/20 1:32,video,food,positive,60,heart
4817,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,18/4/21 20:31,video,food,negative,15,scared
4818,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,6/6/21 5:00,video,food,negative,15,scared
4819,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,,20/3/21 18:23,video,food,positive,60,heart
4820,1f466010-5c87-4b81-be83-5856481231fb,,18/2/21 13:53,GIF,soccer,positive,60,heart
4821,1f466010-5c87-4b81-be83-5856481231fb,,13/5/21 11:05,GIF,soccer,neutral,35,peeking
4822,1f466010-5c87-4b81-be83-5856481231fb,,29/11/20 5:30,GIF,soccer,positive,70,want
4823,1f466010-5c87-4b81-be83-5856481231fb,,8/4/21 12:31,GIF,soccer,positive,45,intrigued
4824,1f466010-5c87-4b81-be83-5856481231fb,,13/6/21 23:15,GIF,soccer,positive,65,love
4825,1f466010-5c87-4b81-be83-5856481231fb,,17/4/21 8:49,GIF,soccer,negative,0,disgust
4826,1f466010-5c87-4b81-be83-5856481231fb,,7/1/21 23:07,GIF,soccer,positive,60,heart
4827,1f466010-5c87-4b81-be83-5856481231fb,,15/10/20 13:18,GIF,soccer,negative,12,worried
4828,1f466010-5c87-4b81-be83-5856481231fb,,13/10/20 6:28,GIF,soccer,negative,5,hate
4829,1f466010-5c87-4b81-be83-5856481231fb,,3/3/21 13:10,GIF,soccer,positive,70,want
4830,1f466010-5c87-4b81-be83-5856481231fb,,18/6/20 19:42,GIF,soccer,neutral,35,peeking
4831,1f466010-5c87-4b81-be83-5856481231fb,,31/8/20 3:27,GIF,soccer,positive,70,want
4832,1f466010-5c87-4b81-be83-5856481231fb,,14/9/20 2:52,GIF,soccer,positive,60,heart
4833,1f466010-5c87-4b81-be83-5856481231fb,,4/4/21 8:47,GIF,soccer,neutral,35,peeking
4834,1f466010-5c87-4b81-be83-5856481231fb,,10/12/20 0:35,GIF,soccer,negative,10,dislike
4835,1f466010-5c87-4b81-be83-5856481231fb,,2/3/21 12:08,GIF,soccer,negative,5,hate
4836,1f466010-5c87-4b81-be83-5856481231fb,,18/11/20 7:45,GIF,soccer,negative,0,disgust
4837,1f466010-5c87-4b81-be83-5856481231fb,,15/2/21 16:37,GIF,soccer,positive,70,want
4838,1f466010-5c87-4b81-be83-5856481231fb,,13/1/21 15:43,GIF,soccer,positive,70,cherish
4839,1f466010-5c87-4b81-be83-5856481231fb,,7/3/21 7:57,GIF,soccer,positive,75,super love
4840,1f466010-5c87-4b81-be83-5856481231fb,,2/11/20 15:15,GIF,soccer,negative,5,hate
4841,1f466010-5c87-4b81-be83-5856481231fb,,1/2/21 9:18 AM,GIF,soccer,negative,12,worried
4842,1f466010-5c87-4b81-be83-5856481231fb,,7/3/21 23:34,GIF,soccer,negative,15,scared
4843,1f466010-5c87-4b81-be83-5856481231fb,,28/6/20 12:21,GIF,soccer,positive,70,want
4844,1f466010-5c87-4b81-be83-5856481231fb,,4/5/21 19:57,GIF,soccer,positive,75,super love
4845,1f466010-5c87-4b81-be83-5856481231fb,,17/9/20 21:37,GIF,soccer,negative,12,worried
4846,1f466010-5c87-4b81-be83-5856481231fb,,19/12/20 8:27,GIF,soccer,negative,0,disgust
4847,1f466010-5c87-4b81-be83-5856481231fb,,20/11/20 4:10,GIF,soccer,neutral,20,indifferent
4848,1f466010-5c87-4b81-be83-5856481231fb,,5/1/21 13:20,GIF,soccer,positive,60,heart
4849,1f466010-5c87-4b81-be83-5856481231fb,,31/5/21 21:55,GIF,soccer,positive,30,interested
4850,1f466010-5c87-4b81-be83-5856481231fb,,15/1/21 19:01,GIF,soccer,positive,72,adore
4851,1f466010-5c87-4b81-be83-5856481231fb,,8/2/21 3:12,GIF,soccer,positive,70,cherish
4852,1f466010-5c87-4b81-be83-5856481231fb,,16/4/21 21:29,GIF,soccer,neutral,20,indifferent
4853,1f466010-5c87-4b81-be83-5856481231fb,,28/10/20 20:52,GIF,soccer,positive,65,love
4854,1f466010-5c87-4b81-be83-5856481231fb,,29/11/20 8:02,GIF,soccer,positive,60,heart
4855,1f466010-5c87-4b81-be83-5856481231fb,,12/7/20 10:00,GIF,soccer,negative,5,hate
4856,1f466010-5c87-4b81-be83-5856481231fb,,28/4/21 6:55,GIF,soccer,neutral,20,indifferent
4857,1f466010-5c87-4b81-be83-5856481231fb,,26/10/20 6:32,GIF,soccer,positive,75,super love
4858,1f466010-5c87-4b81-be83-5856481231fb,,27/10/20 7:57,GIF,soccer,negative,5,hate
4859,1f466010-5c87-4b81-be83-5856481231fb,,12/8/20 18:11,GIF,soccer,negative,10,dislike
4860,496645a7-64f7-4c56-94f5-a71671cb262e,,2/2/21 16:47,GIF,dogs,positive,60,heart
4861,496645a7-64f7-4c56-94f5-a71671cb262e,,26/4/21 17:26,GIF,dogs,negative,12,worried
4862,496645a7-64f7-4c56-94f5-a71671cb262e,,21/5/21 0:58,GIF,dogs,neutral,20,indifferent
4863,496645a7-64f7-4c56-94f5-a71671cb262e,,26/7/20 23:35,GIF,dogs,positive,60,heart
4864,496645a7-64f7-4c56-94f5-a71671cb262e,,3/1/21 21:09,GIF,dogs,positive,50,like
4865,496645a7-64f7-4c56-94f5-a71671cb262e,,30/10/20 4:37,GIF,dogs,positive,50,like
4866,496645a7-64f7-4c56-94f5-a71671cb262e,,6/10/20 0:04,GIF,dogs,positive,70,want
4867,496645a7-64f7-4c56-94f5-a71671cb262e,,28/2/21 7:45,GIF,dogs,positive,60,heart
4868,496645a7-64f7-4c56-94f5-a71671cb262e,,7/11/20 23:22,GIF,dogs,positive,75,super love
4869,496645a7-64f7-4c56-94f5-a71671cb262e,,26/7/20 6:05,GIF,dogs,positive,72,adore
4870,496645a7-64f7-4c56-94f5-a71671cb262e,,20/7/20 7:10,GIF,dogs,positive,75,super love
4871,496645a7-64f7-4c56-94f5-a71671cb262e,,4/1/21 5:19,GIF,dogs,negative,5,hate
4872,496645a7-64f7-4c56-94f5-a71671cb262e,,8/9/20 15:57,GIF,dogs,negative,15,scared
4873,496645a7-64f7-4c56-94f5-a71671cb262e,,23/9/20 9:46,GIF,dogs,negative,12,worried
4874,496645a7-64f7-4c56-94f5-a71671cb262e,,8/11/20 20:05,GIF,dogs,negative,15,scared
4875,496645a7-64f7-4c56-94f5-a71671cb262e,,10/7/20 16:23,GIF,dogs,negative,10,dislike
4876,496645a7-64f7-4c56-94f5-a71671cb262e,,17/7/20 19:15,GIF,dogs,negative,5,hate
4877,496645a7-64f7-4c56-94f5-a71671cb262e,,27/7/20 6:48,GIF,dogs,neutral,20,indifferent
4878,496645a7-64f7-4c56-94f5-a71671cb262e,,12/11/20 17:23,GIF,dogs,neutral,35,peeking
4879,496645a7-64f7-4c56-94f5-a71671cb262e,,9/2/21 4:31,GIF,dogs,positive,75,super love
4880,496645a7-64f7-4c56-94f5-a71671cb262e,,19/8/20 7:46,GIF,dogs,positive,70,cherish
4881,496645a7-64f7-4c56-94f5-a71671cb262e,,13/10/20 2:22,GIF,dogs,positive,65,love
4882,496645a7-64f7-4c56-94f5-a71671cb262e,,15/5/21 9:37,GIF,dogs,neutral,35,peeking
4883,496645a7-64f7-4c56-94f5-a71671cb262e,,3/9/20 5:33,GIF,dogs,negative,12,worried
4884,496645a7-64f7-4c56-94f5-a71671cb262e,,9/8/20 15:55,GIF,dogs,negative,5,hate
4885,496645a7-64f7-4c56-94f5-a71671cb262e,,24/11/20 9:16,GIF,dogs,neutral,35,peeking
4886,496645a7-64f7-4c56-94f5-a71671cb262e,,21/11/20 1:10,GIF,dogs,positive,50,like
4887,496645a7-64f7-4c56-94f5-a71671cb262e,,18/1/21 4:29,GIF,dogs,positive,45,intrigued
4888,496645a7-64f7-4c56-94f5-a71671cb262e,,9/2/21 12:20,GIF,dogs,positive,72,adore
4889,496645a7-64f7-4c56-94f5-a71671cb262e,,10/7/20 20:43,GIF,dogs,positive,50,like
4890,496645a7-64f7-4c56-94f5-a71671cb262e,,29/7/20 18:01,GIF,dogs,positive,70,want
4891,496645a7-64f7-4c56-94f5-a71671cb262e,,10/2/21 21:57,GIF,dogs,positive,75,super love
4892,496645a7-64f7-4c56-94f5-a71671cb262e,,8/4/21 20:07,GIF,dogs,negative,5,hate
4893,496645a7-64f7-4c56-94f5-a71671cb262e,,27/11/20 16:34,GIF,dogs,positive,70,cherish
4894,496645a7-64f7-4c56-94f5-a71671cb262e,,19/8/20 4:33,GIF,dogs,positive,45,intrigued
4895,496645a7-64f7-4c56-94f5-a71671cb262e,,27/12/20 19:00,GIF,dogs,positive,30,interested
4896,496645a7-64f7-4c56-94f5-a71671cb262e,,21/6/20 6:07,GIF,dogs,negative,10,dislike
4897,496645a7-64f7-4c56-94f5-a71671cb262e,,21/3/21 20:23,GIF,dogs,neutral,35,peeking
4898,496645a7-64f7-4c56-94f5-a71671cb262e,,28/7/20 10:44,GIF,dogs,neutral,20,indifferent
4899,496645a7-64f7-4c56-94f5-a71671cb262e,,1/5/21 4:20 PM,GIF,dogs,positive,70,want
4900,496645a7-64f7-4c56-94f5-a71671cb262e,,3/2/21 10:46,GIF,dogs,positive,70,want
4901,496645a7-64f7-4c56-94f5-a71671cb262e,,14/11/20 6:06,GIF,dogs,positive,50,like
4902,496645a7-64f7-4c56-94f5-a71671cb262e,,27/10/20 5:26,GIF,dogs,positive,65,love
4903,496645a7-64f7-4c56-94f5-a71671cb262e,,16/1/21 13:22,GIF,dogs,negative,0,disgust
4904,496645a7-64f7-4c56-94f5-a71671cb262e,,19/9/20 6:16,GIF,dogs,positive,72,adore
4905,496645a7-64f7-4c56-94f5-a71671cb262e,,16/2/21 23:46,GIF,dogs,neutral,20,indifferent
4906,496645a7-64f7-4c56-94f5-a71671cb262e,,24/5/21 17:19,GIF,dogs,positive,72,adore
4907,496645a7-64f7-4c56-94f5-a71671cb262e,,16/3/21 4:22,GIF,dogs,negative,5,hate
4908,d6d4ec49-4210-44de-9f90-c93dfbeed084,,4/8/20 18:17,video,tennis,neutral,35,peeking
4909,d6d4ec49-4210-44de-9f90-c93dfbeed084,,12/1/21 14:44,video,tennis,positive,72,adore
4910,d6d4ec49-4210-44de-9f90-c93dfbeed084,,31/1/21 15:01,video,tennis,negative,15,scared
4911,d6d4ec49-4210-44de-9f90-c93dfbeed084,,22/6/20 12:40,video,tennis,negative,10,dislike
4912,d6d4ec49-4210-44de-9f90-c93dfbeed084,,19/1/21 10:10,video,tennis,negative,5,hate
4913,d6d4ec49-4210-44de-9f90-c93dfbeed084,,15/8/20 11:06,video,tennis,positive,65,love
4914,d6d4ec49-4210-44de-9f90-c93dfbeed084,,6/10/20 6:24,video,tennis,positive,65,love
4915,d6d4ec49-4210-44de-9f90-c93dfbeed084,,6/12/20 17:39,video,tennis,positive,30,interested
4916,d6d4ec49-4210-44de-9f90-c93dfbeed084,,5/9/20 17:07,video,tennis,positive,72,adore
4917,d6d4ec49-4210-44de-9f90-c93dfbeed084,,31/10/20 9:05,video,tennis,positive,30,interested
4918,d6d4ec49-4210-44de-9f90-c93dfbeed084,,9/3/21 13:30,video,tennis,negative,5,hate
4919,d6d4ec49-4210-44de-9f90-c93dfbeed084,,10/9/20 17:37,video,tennis,negative,12,worried
4920,d6d4ec49-4210-44de-9f90-c93dfbeed084,,5/12/20 19:19,video,tennis,positive,50,like
4921,d6d4ec49-4210-44de-9f90-c93dfbeed084,,1/5/21 5:37 AM,video,tennis,positive,70,want
4922,d6d4ec49-4210-44de-9f90-c93dfbeed084,,9/3/21 19:48,video,tennis,positive,65,love
4923,d6d4ec49-4210-44de-9f90-c93dfbeed084,,7/2/21 16:04,video,tennis,positive,72,adore
4924,d6d4ec49-4210-44de-9f90-c93dfbeed084,,21/3/21 3:56,video,tennis,positive,75,super love
4925,d6d4ec49-4210-44de-9f90-c93dfbeed084,,11/7/20 11:53,video,tennis,positive,65,love
4926,d6d4ec49-4210-44de-9f90-c93dfbeed084,,28/12/20 3:22,video,tennis,neutral,20,indifferent
4927,d6d4ec49-4210-44de-9f90-c93dfbeed084,,26/1/21 12:59,video,tennis,positive,45,intrigued
4928,d6d4ec49-4210-44de-9f90-c93dfbeed084,,13/5/21 17:02,video,tennis,positive,72,adore
4929,d6d4ec49-4210-44de-9f90-c93dfbeed084,,15/2/21 1:23,video,tennis,negative,10,dislike
4930,d6d4ec49-4210-44de-9f90-c93dfbeed084,,20/3/21 21:01,video,tennis,neutral,35,peeking
4931,d6d4ec49-4210-44de-9f90-c93dfbeed084,,21/1/21 14:52,video,tennis,neutral,20,indifferent
4932,d6d4ec49-4210-44de-9f90-c93dfbeed084,,11/1/21 22:17,video,tennis,negative,15,scared
4933,d6d4ec49-4210-44de-9f90-c93dfbeed084,,9/9/20 2:10,video,tennis,positive,60,heart
4934,d6d4ec49-4210-44de-9f90-c93dfbeed084,,11/4/21 23:52,video,tennis,negative,15,scared
4935,d6d4ec49-4210-44de-9f90-c93dfbeed084,,26/2/21 1:35,video,tennis,positive,60,heart
4936,d6d4ec49-4210-44de-9f90-c93dfbeed084,,27/12/20 20:44,video,tennis,negative,5,hate
4937,d6d4ec49-4210-44de-9f90-c93dfbeed084,,23/10/20 10:29,video,tennis,negative,0,disgust
4938,d6d4ec49-4210-44de-9f90-c93dfbeed084,,18/5/21 1:21,video,tennis,positive,65,love
4939,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,6/8/20 14:06,audio,food,neutral,35,peeking
4940,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,4/3/21 6:29,audio,food,positive,75,super love
4941,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,13/2/21 12:31,audio,food,positive,72,adore
4942,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,20/3/21 22:00,audio,food,negative,0,disgust
4943,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,14/4/21 16:58,audio,food,positive,70,cherish
4944,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,29/5/21 6:33,audio,food,neutral,20,indifferent
4945,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,14/3/21 4:02,audio,food,positive,70,cherish
4946,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,9/6/21 15:58,audio,food,positive,30,interested
4947,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,28/6/20 21:40,audio,food,positive,60,heart
4948,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,12/6/21 22:33,audio,food,negative,12,worried
4949,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,30/1/21 1:15,audio,food,positive,30,interested
4950,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,23/6/20 4:37,audio,food,positive,70,want
4951,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,27/9/20 14:09,audio,food,negative,0,disgust
4952,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,22/12/20 19:26,audio,food,negative,10,dislike
4953,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,27/1/21 0:44,audio,food,negative,5,hate
4954,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,14/12/20 14:21,audio,food,positive,70,cherish
4955,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,8/7/20 23:06,audio,food,positive,75,super love
4956,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,22/2/21 16:03,audio,food,negative,12,worried
4957,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,7/9/20 17:37,audio,food,neutral,35,peeking
4958,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,27/11/20 0:46,audio,food,negative,15,scared
4959,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,9/10/20 8:07,audio,food,negative,12,worried
4960,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,30/10/20 6:32,audio,food,positive,60,heart
4961,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,24/3/21 7:14,audio,food,positive,65,love
4962,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,20/1/21 10:48,audio,food,positive,70,cherish
4963,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,20/6/20 23:54,audio,food,negative,0,disgust
4964,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,18/6/20 13:46,audio,food,positive,75,super love
4965,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,8/1/21 14:24,audio,food,negative,15,scared
4966,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,20/11/20 7:16,audio,food,negative,10,dislike
4967,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,11/8/20 19:31,audio,food,positive,60,heart
4968,229d5bad-c1e4-439c-8978-0efdcdfea4d1,,15/6/21 7:33,audio,food,positive,72,adore
